기준_년분기_코드,상권_구분_코드,상권_코드,상권_코드_명,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,상권_변화_지표
20214,A,3110627,신정롯데캐슬아파트,2466,410,329,294,438,439,556,1274701,326204,141661,133460,221710,201093,250571,273478,226599,167102,172924,251565,183034,181990,181278,181362,180711,182961,185172,181227,2353941871,128670,1580721537,773220334,261612550,273344627,306314022,333787886,405662452,400030767,373189567,14995120,128212591,545271587,340638880,1004680352,320143341,1206846424,839058671,13847054,160943068,256675534,636424612,641340427,336674401,HL
20214,A,3110628,신목동역,1350,184,242,297,216,184,227,275826,65431,31094,48787,45991,35709,48815,80765,59087,27468,27478,40468,40562,38934,38887,38985,38836,38903,40530,40754,505208,52,284989,220219,0,116587,168402,0,0,220219,0,0,0,220219,284989,0,0,0,388622,0,220219,0,0,168403,0,HH
20214,A,3110629,송정역 4번,906,50,173,166,117,137,263,163156,21813,27190,31862,23802,24065,34425,38251,35907,21451,20505,27688,19355,22900,22722,22825,23069,23302,23808,24530,38129558,661,33498590,4630968,9107395,5776722,4108720,6965107,7540646,2936321,1694647,0,191847,1055157,3304028,26373612,7204914,26949151,5398357,0,442314,4561691,5456977,11052510,10834016,HL
20214,A,3110630,공항시장역 1번,6024,535,1176,936,796,982,1599,1750123,229809,267712,286158,247094,255408,463942,504350,369439,207833,190254,258266,219981,250013,246208,245057,242665,247600,255168,263414,1877116046,109823,1403992619,473123427,248775025,284441718,294702686,273895755,302177435,248966878,224156549,38167810,189598638,556610281,196480130,636527411,259731776,1190074667,469174579,6746239,169024160,268679152,341060138,426797853,446941708,HL
20214,A,3110631,방화초등학교,3946,570,509,590,597,655,1025,587816,79525,82889,109829,83371,92416,139787,171206,120438,63886,62879,91909,77498,84005,83401,83478,82713,82868,84412,86940,357579232,11220,219433924,138145308,40626053,39654409,38859822,45999325,54294315,66316723,71828585,107757,5096207,70206667,60489566,174387031,47292004,213841549,130155284,5853346,33940319,69334940,88675632,85555086,60637510,LL
20214,A,3110632,방화역 3번,1526,180,223,207,208,251,457,716099,106305,67802,115954,107115,116758,202167,119899,128035,107301,121417,154231,85215,102382,102780,103529,103537,104119,102839,96911,1726274488,69858,1208164381,518110107,211037702,224680810,243142533,220915961,308387375,292867110,225242997,21466475,28370645,420562086,235991159,769135703,250748420,926759449,554438244,8240156,135673590,235828752,377813477,406894829,316746887,HL
20214,A,3110633,개화산역 1번,440,51,74,83,53,71,108,55834,8474,5377,9300,8378,8914,15391,6435,9751,9060,10550,14076,5961,7548,7577,7649,7574,7692,8825,8966,711606663,13828,535894041,175712622,90057207,109121557,99835563,95850612,141029102,127488079,48224543,44979057,1531385,54477875,37053447,345212386,228352513,452000950,169653779,4132253,67277761,89327023,135143791,193754197,132019704,HH
20214,A,3110634,송정역 3번,8279,983,1333,1556,1270,1258,1879,1987208,343673,263236,350298,308357,256020,465624,634605,419598,196348,188943,277504,270209,283855,281695,280519,280264,280310,286877,293688,2372492997,113403,1788718751,583774246,290933112,346923621,367777116,360735054,422349848,346089625,237684621,61877334,71206485,473888146,249548229,1044258200,471714603,1432794197,702680553,22559766,368238756,502807960,450508643,485745428,305614195,LL
20214,A,3110635,공항시장역 3번,2782,311,350,402,337,492,890,282600,53899,30518,39427,41582,41222,75950,86794,57492,29617,28075,41095,39528,40549,40321,40050,40143,39923,40255,41360,304786559,14617,232477757,72308802,34534047,59792244,45237690,33945664,58968112,30345700,41963102,18259585,3356734,64427454,35486100,104061627,79195059,185932325,85663072,3119986,27042803,75247669,53615832,78509287,34059820,HH
20214,A,3110636,방화역 2번,1260,188,135,201,217,179,340,658115,110291,59105,110717,96157,106110,175735,142693,121396,83653,87184,131463,91725,94150,93197,94291,93819,95938,94626,92093,1009345446,58634,718483549,290861897,123804082,129942707,143046941,154720947,166968872,143101837,147760060,873141,30331773,381500365,170453400,358015667,68171100,497067972,374533773,18273808,83773265,133954758,192149180,220021284,223429451,LH
20214,A,3110637,송정역 2번,1964,181,362,355,245,316,505,200833,29231,27998,35329,29703,28455,50116,54142,41331,25324,24406,31227,24403,28772,29104,28893,29321,29027,28099,27619,223431488,8433,175128316,48303172,35429794,28104990,34617595,38893622,38082315,25183230,23119942,0,1632637,95925449,40145865,79924837,5802700,113727956,64362790,202084,12147586,26274284,33290553,49008220,57168021,HH
20214,A,3110638,신방화역 2번,5721,708,857,920,853,918,1465,2239830,402920,239268,386427,323557,321383,566272,567314,450164,262976,270882,390607,297883,317748,318092,319077,318588,316648,322946,326731,2279465528,114076,1524029518,755436010,249167491,280891806,305400959,303626724,384942538,395768262,359667748,52368484,99096028,432369717,311524930,1031860182,352246187,1296435258,746653172,12131231,179741503,386434615,448339949,576540205,439900924,HL
20214,A,3110639,신방화역 8번,2885,286,397,389,375,519,919,397902,69268,45713,58836,60094,59762,104228,98067,80446,47065,47354,71271,53700,55910,55514,55416,55537,55428,59027,61070,419511586,12427,312159750,107351836,47110914,62641489,64219058,62158860,76029429,67783766,39568070,12800127,949908,104796844,32818960,200017005,68128742,246713774,114956134,528174,18569694,62960999,100225498,103683622,75701919,LL
20214,A,3110640,방화역 1번,2733,303,431,556,433,432,578,592831,103750,58509,94697,96588,86492,152797,134074,121967,75276,77320,109427,74769,84052,83134,83440,83200,83434,86377,89193,3074731336,231462,2263598971,811132365,396188666,422533400,460644645,426874294,557357966,448537027,362595338,27836757,297210550,727581234,491269869,1199944010,330888916,1544010422,1179244922,27500670,304690195,581275804,692162760,633467584,484158329,HL
20214,A,3110641,공항고등학교,1562,248,195,268,239,239,373,214950,42400,19996,44310,37444,30099,40701,65160,44932,22071,21298,31846,29644,30906,30619,30224,30148,29606,31045,32401,438126227,15155,320554023,117572204,58076675,61474188,63258888,59025746,78718526,82342872,35229332,1761073,3600561,88213129,48044728,214989278,81517458,277173145,110130025,1826305,40597818,85554317,127921445,87467877,43935412,LH
20214,A,3110643,강서구다솔마을,2293,262,285,304,423,413,606,781069,207254,82002,115428,138223,101921,136241,265025,166900,80347,72141,98266,98391,112249,112084,111157,110799,110456,111888,112438,2117672495,91480,1921447844,196224651,364366454,428505056,354557311,372647109,401371914,177550023,18674628,20020323,92891353,1388909507,188711812,383204529,43934971,1019456474,276452994,3149979,54588244,296625618,349138318,373577572,218829735,LL
20214,A,3110644,신광명마을,840,91,97,114,126,153,259,97550,17521,13382,12994,16185,16155,21313,18341,22018,15460,15268,16525,9938,14056,14315,14400,14400,14530,13327,12520,233518792,2569,212869590,20649202,51426814,46305800,54985694,24535449,35615833,18031299,2617903,0,3050680,134763001,46453782,48469251,782078,58788371,9250230,0,2594955,4371958,19903808,28334979,12832903,HH
20214,A,3110645,우장산역 4번,7383,1546,1066,882,1418,1141,1330,1353910,441382,149400,153071,220601,164924,224534,354747,304206,169118,158254,207062,160521,195554,199658,197624,196623,194855,184364,185233,2012168425,146946,1451160588,561007837,274572867,280865914,270392573,271739253,353589981,317166751,243841086,32276056,193303440,600652661,383107554,661458384,141370330,917533690,955375175,29700930,202867298,377989709,554781954,451851746,255717229,LL
20214,A,3110646,푸른들청소년도서관,8329,952,1324,1305,1163,1358,2227,1800069,292580,228849,284125,279905,253513,461097,455926,341216,203028,216632,322218,261049,257347,254570,254657,254069,254868,263216,261341,2023703366,79919,1465825341,557878025,288320093,294467234,240379208,272487228,370171578,303700661,254177364,67559672,78953420,490674850,269194683,800767224,316553517,1097616131,696077890,9918727,242553190,296951031,438133233,391167006,414970833,LL
20214,A,3110647,화곡역 5번,8626,1030,1340,1584,1334,1282,2056,2484490,366685,368180,446415,398081,325205,579924,727220,516591,265924,255367,389107,330281,356293,351219,350208,348574,348973,360225,368998,547813703,12956,364737665,183076038,61007158,56717271,80715116,65135642,101162478,98561378,84514660,59919340,2757315,87802801,60654385,235568221,101111641,345473756,159280008,1814118,36419551,65442460,110053392,151680798,139343437,LL
20214,A,3110648,양천향교역 7번,4060,92,1659,1484,491,232,102,172205,11287,37821,50630,34627,21117,16724,34210,39117,26260,26830,26575,19212,25304,27454,27552,27295,25277,19968,19354,3022408109,260464,2367534053,654874056,415234404,476611382,478000743,482977698,514709826,347733346,307140710,48257490,199765519,1020417982,351549805,1038516256,363901057,1525932988,1049465876,22869683,609629729,889250476,491881591,358988625,202778760,LL
20214,A,3110649,우장산역 1번,3347,724,488,399,664,535,537,1000753,352769,103204,103645,169292,115009,156835,285262,202570,110802,107455,158542,136123,143321,147150,145546,146164,144421,138914,135237,408220108,46823,287334783,120885325,55642458,50117396,53801241,57223683,70550005,71693722,49191603,2286566,22296972,104110689,75697404,147428594,56399883,219179198,176101447,21283354,62924941,67994567,137619176,75790366,29668244,LL
20214,A,3110650,우장산힐스테이트,894,207,102,93,180,124,188,81172,29788,8592,8351,13376,9318,11746,15038,15827,12187,13160,16342,8619,11496,11911,11811,11813,11567,11694,10880,774013731,22553,541109201,232904530,96187266,81168644,106636545,121876072,135240674,117266414,115638116,781820,9550107,241179523,122064645,337041197,63396439,387315701,265752507,5478326,69514989,128635788,185769046,158459078,105210982,LL
20214,A,3110651,화원중학교,6123,780,933,1090,932,928,1460,533767,88875,72470,90750,79967,72320,129385,137597,118360,63091,64066,86611,64043,76885,75164,75014,74847,74086,77287,80484,837421557,41439,623139706,214281851,118955403,131548870,123610013,119647524,129377896,117972574,96309277,33749638,34434560,189828485,86371296,348706386,144331192,455603760,309395134,3999903,113435907,223899960,185602116,147516473,90544535,HL
20214,A,3110652,양천향교역 2번,2053,173,473,595,235,248,329,296504,36238,47710,62433,47651,44719,57754,62945,63256,40953,42388,51956,35008,42622,43209,43460,43484,42391,40440,40900,795430566,43392,640273006,155157560,141643762,125576046,128346757,118239518,126466923,99173143,55984417,1007364,81625192,404927704,102080217,193526208,12263881,414114337,232957192,7536763,47494841,127570806,129499741,184585612,150383767,LH
20214,A,3110653,화곡역 2번,3058,309,437,530,441,471,870,946739,109972,146671,167318,155161,133706,233912,221236,182875,110520,115971,180526,135613,133977,133559,133422,133220,135727,139978,136856,115591196,4178,80027379,35563817,14405119,13637205,14563753,15102792,22318510,21589570,13974247,4140240,899523,14639286,13146688,54819634,27945825,73920718,39842234,1877281,25870399,23013194,16259041,21929826,24813211,LL
20214,A,3110654,까치산역 4번,12391,1346,1992,2316,1804,1945,2988,2397872,310564,345753,428190,362976,340217,610171,735689,473595,232630,228507,366963,360489,341495,335861,334142,332297,334265,353054,366757,1500468763,51710,922349726,578119037,148245088,175344163,166637252,184321897,247801326,321414712,256704325,130631894,28858496,222642818,198705071,612039641,307590843,930363186,522301275,5419023,183594277,259886824,325953032,398264301,279547007,LL
20214,A,3110655,발산역 5번,1014,146,151,204,169,145,199,375644,52146,64750,68348,69824,54024,66553,41047,76895,66932,67850,83092,39829,53921,56537,57221,56645,56145,50536,44640,2289400214,67434,1700172118,589228096,264308695,340787369,346264362,374650122,374161570,335176632,254051464,20127043,72908406,589654342,269110622,1039486393,298113408,968735781,594760906,6063985,179919460,334578206,365993807,392648246,284292991,LH
20214,A,3110656,까치산역 3번,9500,604,2182,2327,1315,1117,1955,5826746,468158,1090924,1313592,905068,755051,1293954,1650105,1237089,635267,628639,925658,749988,825845,802145,797765,797959,806058,878998,917977,4610221028,142911,3083679011,1526542017,571703093,593877743,538272612,649254103,730571460,881707138,644834879,653287196,111574407,381189214,343901875,1703084990,1417183346,3279176485,1148519053,11344623,757434333,1228478377,1003368764,980090100,446979343,LL
20214,A,3110657,양천향교역 5번,1567,74,464,486,189,152,202,675157,89036,112804,133094,124385,95900,119938,126316,144610,104906,104740,123192,71392,98732,97921,97993,98658,99846,91643,90363,2132583306,74270,1673207790,459375516,302770924,346316131,351999826,337455371,334665538,244706337,214669179,64465716,52804094,440901348,190030452,890203402,494178294,1206001271,525971055,11736382,267809854,416280323,369963676,407092135,259341216,LH
20214,A,3110658,화곡초등학교,3078,274,694,638,491,381,600,899910,149938,145004,164077,143552,107621,189719,264385,191922,96509,96787,138800,111510,127032,125123,124572,124566,125437,132859,140323,919297888,26067,585849737,333448151,97333903,114672440,100653087,123878278,149312029,166328270,167119881,25606460,9928605,99258704,91437638,486629100,206437381,540263139,328211908,4698634,129197133,177886110,190213773,212749201,153730194,HL
20214,A,3110659,화곡역 4번,18476,2694,2923,3202,3047,2753,3857,5031947,876110,709106,904466,819249,598667,1124351,1578933,1047981,491498,474466,731549,707521,718748,704277,702160,700642,700099,736892,769129,1277872561,96312,886184176,391688385,136751737,147308853,148784679,205803465,247535442,237295848,154392537,57250457,70623384,202553152,183407395,470589139,293449034,761556435,483178229,13205106,244488330,343647326,349129121,205162346,89102440,LL
20214,A,3110660,등촌3동주민센터,1701,177,270,246,210,252,546,679992,98122,103640,117319,116880,98103,145928,111802,138075,113648,114277,134586,67603,98124,99845,101251,100302,100138,91691,88640,4296531835,201443,3024163432,1272368403,535772849,588812978,584376760,600525801,714675044,717440596,554927807,32902097,162751506,1173959455,705462623,1713381355,508074799,2023406822,1306824171,23924715,323257963,692298954,854081326,792687875,643980158,LL
20214,A,3110661,강서새말어린이공원,1446,208,183,224,268,220,343,288527,38630,44623,49254,46006,43133,66879,73653,60068,34536,33961,48285,38024,40618,40089,40213,40625,40444,42774,43765,76458708,2256,57773182,18685526,4740098,10724859,8598557,25743815,7965853,10159573,8525953,0,155583,29633389,12166597,33688921,814218,49242042,13426819,0,4294094,10398136,30131254,7913993,9931386,LL
20214,A,3110662,까치산역 1번,12580,1535,1934,2078,2051,1874,3108,2673298,426468,386592,442419,441578,362358,613886,832012,546398,263990,257109,404530,369259,380728,372207,371191,371034,371313,397576,409247,702970590,43175,488460630,214509960,86542426,81898189,97246357,99646859,123126799,121517594,92992366,14565972,19598618,81920788,74077687,354794582,158012943,405104560,283356543,4447153,130807242,177316451,166711468,137811831,71366957,LL
20214,A,3110663,우장산롯데캐슬아파트앞,1499,177,228,243,236,275,340,262924,28663,46831,51332,43478,40086,52533,62246,56320,35795,35504,43411,29650,37651,37954,37937,37786,37620,37086,36891,572721271,40537,450846258,121875013,81776458,80326467,95031020,89284569,104427744,69591443,52283570,0,64940422,213811661,96510384,163596340,33862464,268715289,227707296,1161337,76064982,124703775,112204673,101395390,80892425,LH
20214,A,3110664,강서구청옆,524,79,64,99,96,65,121,232633,22384,44876,47149,39000,31124,48102,53946,44527,28180,28760,43642,33579,32740,33218,32948,33004,33563,33951,33210,551937437,13701,425685761,126251676,65735213,86616683,63247796,94908638,115177431,74537732,51713944,51368661,3928229,74553725,31569082,219033515,171484225,326949921,156232420,2755982,86551334,99752601,100862370,112896757,80363301,HL
20214,A,3110665,곰달래도서관,5173,577,667,825,815,777,1512,1101844,160023,140181,202430,190027,156563,252622,289165,220220,124529,127327,188488,152114,157900,155273,155114,154579,155423,160557,162998,375914835,12622,305942824,69972011,45600114,87286822,53979047,57143801,61933040,53309693,16662318,1530311,11562395,104477715,89981450,132613425,35749539,170037808,133516022,2795617,49164602,62463688,52501880,77679085,58948962,HL
20214,A,3110666,KC대학교,1817,209,235,268,263,313,529,193747,25333,33383,34878,30753,25903,43499,58524,39619,19233,18391,27669,30311,27754,28073,27856,27740,27687,27226,27412,116404328,2113,58226459,58177869,11798351,11673839,8904187,13253026,12597056,20192340,37985529,0,1099357,32898724,21161110,50415556,10829581,74236990,32376376,0,8357545,15685581,21085187,24298227,37186824,LL
20214,A,3110667,가양역 10번,640,55,88,124,81,74,218,55657,5338,8738,10591,7633,7717,15641,10038,11461,8619,8865,10568,6107,8028,8112,8152,8081,8083,7790,7412,1514504145,130184,977688337,536815808,190110436,194206980,206768850,184265571,202336500,306627411,230188397,15489374,66868239,419943144,333705111,543895790,134602487,762395792,609054446,28916768,333144974,386805441,247378166,242521201,132683687,LL
20214,A,3110668,화곡2동주민센터,8784,1346,1222,1419,1524,1334,1939,1782314,323939,226803,307565,304919,228613,390475,566894,377665,180418,174712,256507,226118,253639,249271,247634,246315,247486,261773,276195,960600826,51187,685033474,275567352,110540974,131519418,134568553,140822388,167582141,138325261,137242091,16319991,20392830,244975639,141537361,380036119,157338886,496607805,393621773,2712933,92471586,195845182,256989516,198802725,143407640,LL
20214,A,3110669,화곡보람2차아파트,786,109,163,141,132,115,126,82819,9322,13845,17011,12790,10009,19843,26816,16697,8163,7756,11631,11756,11837,11558,11610,11685,11560,12304,12264,32720268,821,20245504,12474764,3279824,3768418,3222648,5317369,4657245,7344517,5130247,218308,0,8976633,2406590,16362733,4756004,20183131,7479660,41583,5036686,4553289,6221789,6216591,5592852,LL
20214,A,3110670,신곡초등학교,7458,1131,1055,1106,1264,1246,1656,1583226,332667,176737,227704,252881,215494,377742,478299,331338,157863,154558,241540,219629,226953,220825,220238,220614,219375,232818,242405,163435419,4314,111534152,51901267,20009115,23896003,26689548,18252502,22686984,25759943,26141324,7379838,9985865,27418682,12882531,67418489,38350014,109658757,45091585,255402,29439824,41605210,42609429,27475541,13364937,LL
20214,A,3110671,등촌1동주민센터,7501,968,1416,1790,1079,943,1305,2165529,283534,362600,498710,336333,273011,411341,580991,449970,258080,249845,347226,279415,310586,308335,307960,307181,305105,310643,315719,2479996379,103215,1903527634,576468745,327711871,352403095,367666133,430459591,425286944,323781622,252687123,13208024,75851093,968886645,317853323,874863473,229333821,1193761826,727602181,8831158,322872606,544025365,394804118,406564960,244265804,LL
20214,A,3110672,백석중학교,3381,509,534,536,530,540,732,697839,146181,86824,117937,97470,89207,160221,206115,145568,75285,69083,101743,100045,100949,100093,99667,99065,98351,98416,101297,8947048,1703,7117190,1829858,1253971,1605990,1146364,1247482,1863383,0,1829858,0,1708190,3556975,2896192,785691,0,3352546,5594502,47044,533857,1710576,4117435,2220568,317568,LL
20214,A,3110673,뜸부기어린이공원,4156,356,582,729,564,676,1249,609635,77092,76872,98027,104932,93358,159356,153777,118346,66997,70988,110756,88771,85562,84132,84850,84525,85002,91798,93765,719385252,18835,498819720,220565532,90698781,94686462,93968371,88382128,131083978,161318179,59247353,35314522,10086408,101099647,38743433,314582899,219558343,459942185,222629350,2029338,206430446,202823975,126962432,109327022,34998320,LL
20214,A,3110674,강서구청가양동별관,161,13,15,24,27,42,40,59293,4501,8039,14019,9900,8788,14047,10680,12175,8965,9697,11092,6683,8574,8687,8709,8709,8599,8201,7813,131814480,6774,122148217,9666263,22792796,18353329,28509190,23963863,28529039,9666263,0,0,1230612,78064501,11459252,37639542,3420573,60485267,32015775,0,9103887,18935554,17658628,20741775,26061197,LL
20214,A,3110675,화곡4동주민센터,7710,948,1166,1355,1172,1217,1852,1747483,345721,210107,279791,287925,225408,398532,571182,373100,178303,160863,228672,235365,253193,249274,246999,247883,245728,247910,256497,286925680,9648,217461449,69464231,35341947,32631394,46200363,60923219,42364526,48687384,20776847,2692964,32783095,66896613,26118569,105648993,52785446,138163851,105748943,3462478,32481814,58601320,59801784,60199472,29365930,LL
20214,A,3110676,등촌역 7번,3305,398,618,677,496,499,617,472817,61431,73145,111624,76074,56518,94025,153432,103642,45861,40386,60632,68864,68401,68601,68167,67895,67033,65912,66808,7453559,293,6974678,478881,633359,1390301,834182,1189480,2927356,339851,139030,0,0,1776496,231717,3483477,1961869,2239929,3769261,0,695150,3012319,1096793,540673,664255,LL
20214,A,3110677,등촌역 1번,1606,169,355,459,226,180,217,184301,26386,29543,45183,29186,22929,31076,46661,38169,22803,23392,30486,22790,26638,26097,26357,26125,26185,26577,26323,121956830,7232,114787463,7169367,23447867,24192734,24797940,24720349,17628573,7169367,0,0,0,75402498,8069418,31843163,6641751,66805465,22252970,0,11948945,13485238,41510945,13547311,8565997,LL
20214,A,3110678,염창무학아파트,1231,172,226,328,180,133,192,168673,30017,18456,33671,30756,22589,33183,48380,33943,17705,17578,25513,25556,24299,23918,23812,24000,24047,24464,24133,460908133,5948,361605859,99302274,62610144,62552567,70760658,77895040,87787450,96762618,2539656,0,0,89388076,44536644,272066628,54916785,224672825,87530359,0,19245798,67059991,72355436,75409624,78132335,HH
20214,A,3110679,염창역 2번,979,72,258,293,137,93,126,253701,25324,37702,55317,46735,36684,51938,50656,51984,34166,35629,49552,31714,36173,36108,36035,36267,36563,36816,35738,690411475,32067,514658429,175753046,88482949,106661067,97278328,92102295,130133790,93091273,82661773,26103403,23079061,208172734,75539490,237499325,120017462,361525776,187019592,1683599,95482436,142338444,124739232,115879547,68422111,HH
20214,A,3110680,온수역 5번(온수산업단지),1748,213,196,281,305,243,510,244196,31524,27229,42466,44095,38606,60275,52731,49793,30267,31913,46663,32829,35509,35360,35590,35275,35323,33981,33157,767558117,26112,597106123,170451994,109659631,96069646,121381086,118057646,151938114,112751208,57700786,165828,29081301,123632079,77256405,391427427,145995077,491646249,217576161,4229627,82527192,164114563,120325234,196970871,141054921,HH
20214,A,3110681,온수역 1번,170,18,22,39,18,25,48,32486,4930,4443,4939,5419,4995,7760,7743,7214,3898,3995,5520,4113,4645,4748,4731,4733,4619,4454,4557,165072555,5611,116373687,48698868,21084944,20476737,20900474,20754860,33156672,22713978,25984890,3104264,3957154,32629271,14348601,87163745,23869520,108584320,55804239,176402,22326403,34503856,35512192,45578003,26291702,HH
20214,A,3110684,서울공연예술고등학교,1389,172,198,187,230,240,362,46266,9195,5192,6599,8169,7454,9658,15247,10254,4194,3811,6047,6713,6603,6685,6668,6543,6441,6491,6837,385744539,35489,270002163,115742376,38425987,59110280,53630068,54416607,64419221,68043185,47699191,211947,26986337,124300401,67107753,147868700,19269401,184488476,169636297,11736067,51390680,79272682,102792288,69397414,39535645,LL
20214,A,3110685,금강수목원아파트,200,29,31,30,24,39,47,87470,16342,9499,13157,14208,13768,20496,28740,18744,7843,7549,12082,12512,12299,12100,12061,12083,12004,13015,13905,141574739,5565,107479585,34095154,27830933,16010399,18512797,17253367,27872089,16808862,17286292,1382903,14026593,56542641,14479328,38005149,17138125,87616811,31378738,131705,9639166,17162819,30506192,35799090,25756576,HH
20214,A,3110686,수궁동주민센터,4521,596,611,597,716,769,1232,749527,135513,89538,103078,121732,122307,177358,199495,150894,80344,82823,132941,103029,103474,104481,105647,102701,104533,108955,119735,1086450103,77879,884461517,201988586,150974631,175100650,186573884,155340639,216471713,186194825,15793761,10400604,66609283,314065126,187014889,450643811,57716390,532690889,482434457,8346258,116659861,179723780,262187790,260935542,187272122,HH
20214,A,3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",542,59,65,52,87,89,190,179731,40196,16667,25760,28914,23016,45174,48513,38035,21263,20269,28210,23439,25395,25918,25618,25596,25500,25649,26054,259726870,6076,194981962,64744908,30962411,30718312,37200185,38222991,57878063,47063865,17681043,899933,0,27809409,14260708,148326597,68430223,145759139,78199794,747003,29103727,39414724,78252731,50708008,25732740,LL
20214,A,3110688,오류지구대,2781,343,405,409,414,466,744,949050,119510,137963,156373,145470,151099,238633,244435,190308,100520,103320,170662,139805,133947,132104,133317,131594,132873,139772,145442,419572180,14484,273663781,145908399,36424818,52864184,48338610,56584280,79451889,76013667,69894732,18884166,25054995,79526937,50993653,157021730,88090699,255310671,133575433,1620406,55970343,80832597,79588823,96403197,74470739,LL
20214,A,3110689,오류동역 3번,3158,339,487,415,428,538,951,674363,106560,103949,102214,96015,96159,169464,171923,132319,77414,79900,121403,91402,94078,92645,92371,92288,92172,102695,108113,308429229,9872,218715721,89713508,42771306,38238458,44413694,35638465,57653798,46887277,42826231,7611384,1297075,66335881,26299581,141810667,65074641,187572085,97020238,871260,44713846,55332588,43244291,74600155,65830182,LL
20214,A,3110690,오류2동버들시장,4903,599,595,675,742,773,1519,1947073,216232,300951,363972,282595,264664,518661,558950,408739,205970,200521,309178,263715,276091,270459,276113,275349,273941,282249,292872,2313060105,138014,1609233785,703826320,303953407,255512091,311001911,304889334,433877042,420268370,283557950,11627284,63912418,446132148,375474484,1044901828,371011943,1284511392,903717667,20409083,325701975,497503996,569429706,444317081,330867209,LL
20214,A,3110691,개봉중학교,2937,377,395,342,445,533,845,722304,131584,86179,82443,101706,112422,207968,216674,154225,81482,71426,102134,96362,105061,103560,101980,102676,101497,101621,105909,458553556,15545,317737432,140816124,56074166,51391064,67102776,56416364,86753062,88975460,51840664,6823306,13455384,80829688,40367810,226776840,90300528,275952502,171089118,5040828,58532235,66801375,101340958,140155822,75170401,HL
20214,A,3110692,큰굴다리,2116,243,316,279,292,346,640,1051688,156312,126128,153056,166487,160824,288881,298236,216572,109379,113167,173168,141164,148000,145196,146475,145515,145346,157898,163258,164564061,3222,105110353,59453708,20479333,21145724,15794058,20343392,27347846,26633647,32820061,2656992,1877816,16584061,20140699,92325796,30978697,102895837,51863246,385009,24189130,31780678,27655785,35828026,34920456,LH
20214,A,3110693,오류동역 4번,719,21,229,178,121,81,89,91740,8238,14586,24977,12058,10115,21768,28426,17750,8467,8707,14519,13871,13177,12960,12983,12901,12783,13482,13455,291386288,6458,189925450,101460838,20339211,37405571,35302454,45321461,51556753,52957974,48502864,28057871,1072481,40981392,26170363,103624694,91479487,186259024,88637575,1610602,59331891,71100977,53799677,38509601,50543846,LL
20214,A,3110694,세곡초등학교,6947,799,967,835,1017,1261,2068,1871628,355321,216825,235670,273026,312694,478093,526720,381435,205413,202549,300312,255198,266237,262298,261989,261258,262294,275168,282385,946964153,43196,645212294,301751859,108802616,124207475,146223715,122519583,143458905,173012175,128739684,14554103,47943635,177896309,119009998,446439420,141120688,559700328,332920826,8405438,94593591,148400702,214954365,237216797,189050261,LL
20214,A,3110695,개봉1동주민센터,5545,512,696,613,744,1039,1941,1598183,200925,186212,237201,240167,259090,474586,522111,311030,155952,159348,239966,209776,226257,221020,221706,220613,221631,239446,247511,1813720216,73292,1199355038,614365178,230027466,224003271,232125610,221422042,291776649,326719188,287645990,63368920,52554988,409013409,231392473,790030932,267359494,1113083430,662712879,12946956,199637797,219900601,374509407,509907940,458893607,HL
20214,A,3110696,오류동역 1번,3491,372,482,474,489,632,1042,660658,77722,98402,118710,97167,97302,171356,188629,132727,67125,68006,110566,93603,92888,91487,90063,90451,91511,100662,103597,177291902,7655,116717886,60574016,24280918,20932087,23017371,22671396,25816114,32365124,28208892,0,35843,75891639,34311945,61666273,5386202,99179597,78112305,439051,9816795,16873142,30940778,43315421,75906715,HH
20214,A,3110697,개봉3동주민센터,2994,378,440,391,472,541,772,611885,106944,62804,86953,92550,90494,172137,165273,125853,68565,71485,103981,76727,84839,82182,82105,81896,82692,95883,102287,10533407,1657,5732744,4800663,1346789,890404,1194322,819254,1481975,1855009,2945654,0,3979377,3017822,2747448,788760,0,5747729,4785678,111809,961854,2478519,2291048,3286207,1403970,LL
