기준_년분기_코드,상권_구분_코드,상권_코드,상권_코드_명,총_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,총_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,상권_변화_지표
20221,A,3110072,열정도,124,1,8,12,16,23,64,288023,31258,43139,73563,62623,39034,38406,56841,64247,42822,42383,51048,30682,41730,41283,41173,42191,42386,39385,39875,2335114202,63927,1620961683,714152519,318375773,304587426,324863054,310652397,362483033,395643029,318509490,3376948,533998,243203286,166155528,1386991419,534853023,1131951949,884412734,7585780,725465479,712956547,353124626,166140440,51091815,LL
20221,A,3110073,삼각지역 3번,478,17,93,114,65,46,143,116073,8444,23067,29389,22299,16563,16312,21567,25655,18974,18167,20469,11242,17433,17475,17601,18154,17742,14125,13543,188945215,1981,155164719,33780496,34859472,27188775,23310003,41134430,28672039,25524654,8255842,0,0,15042217,4248619,143264184,26390195,89014937,32229050,0,18772358,43980900,29342342,21633095,7515295,LL
20221,A,3110074,서울역 12번,3273,170,345,395,468,761,1134,773501,68873,120661,145667,131481,126328,180491,208763,169937,94539,89851,115653,94756,111231,109731,110160,112196,110314,106143,113725,4736572652,175252,4387764134,348808518,964782765,859222636,845293546,949327127,769138060,221752016,127056502,2740987,131185499,2222336052,244855235,1654874587,480580292,1517200063,783819019,2885879,359556830,732181289,577400125,426971571,202023383,LH
20221,A,3110075,숙대입구역 1번,3263,243,483,457,463,590,1027,854739,88386,139365,146245,142953,131872,205918,214418,181157,109862,107074,138871,103354,122817,122677,123374,124693,124272,118267,118639,432742899,34190,242104061,190638838,37213254,51509967,40118878,54042935,59219027,135859114,54779724,0,20792019,213087488,91739225,97463671,9660496,197208635,211615056,3207455,111739446,101636621,89199580,76515552,26525041,HH
20221,A,3110076,삼각지역 14번,18,0,0,1,1,5,11,34245,2452,6131,8294,6392,5166,5809,7000,7590,5044,4686,6002,3922,4868,4937,4989,5107,5094,4673,4576,669917668,24366,443298008,226619660,50710067,85637812,103754600,103452940,99742589,118307898,108311762,0,22617780,186387854,119187412,304924281,36800341,368916442,157197906,608339,54748695,120498068,110963700,136781617,102513926,HH
20221,A,3110077,삼광초등학교,1233,150,159,157,209,198,360,541898,74742,70524,88467,90967,79786,137410,160302,108350,56431,55160,83135,78520,77939,77324,78590,77923,76935,76010,77176,450928721,19294,354503861,96424860,62572462,64468531,67332584,86796144,73334140,56632572,39792288,0,13241601,209960842,56246463,141807262,29672553,207179832,126179892,6645594,41908629,88679828,65444152,81620099,49061422,HH
20221,A,3110078,이촌동점보아파트,465,91,61,36,76,88,113,119148,25971,9231,16292,23210,18966,25477,25896,23466,15785,16656,22465,14879,16662,16706,16953,16743,16834,17653,17597,62566136,2257,44655244,17910892,9673818,8879930,7497404,10020419,8583673,7844003,10066889,0,0,27929374,11507506,21967468,1161788,26922492,25818793,294320,3179426,5956098,9491804,14952207,18867431,HH
20221,A,3110079,후암동주민센터,10480,1365,1572,1771,1716,1654,2402,2202005,298934,298952,432949,373584,320522,477064,679549,482209,241199,223486,297860,277703,313961,312892,314739,314100,312031,310589,323692,3555609423,164542,2692720308,862889115,426442006,535223178,550325203,583754642,596975279,497947935,364941180,14044812,117918951,1242680297,406786455,1430315811,343863097,1351712070,1173499458,4683388,535473720,838615215,502230777,430430112,213778328,LH
20221,A,3110080,해방촌예술마을,4131,438,606,664,626,610,1187,1593111,181019,250146,313275,245676,220157,382839,434633,326780,172555,174073,261804,223266,221643,223117,225880,221775,222009,234718,243970,192472464,2436,92457391,100015073,44308901,7125512,9962474,14182929,16877575,77883383,22131690,0,35060480,2845832,21780004,100357013,32429135,83156336,71223462,779462,41396575,35089513,44361614,6020281,26732355,LL
20221,A,3110081,해방촌 남동측,3336,243,528,533,442,506,1084,1872990,183721,315243,416086,298564,211640,447737,549268,396664,203911,195403,281436,246309,261471,261496,263648,259565,262296,276972,287544,3072880681,107797,1619832320,1453048361,234967998,324444295,336244017,320638096,403537914,787615650,665432711,17927028,39417669,372728820,535811189,1623634908,483361067,1437064522,1498183543,12906466,1162529896,1122783726,332470715,212718193,91839073,LL
20221,A,3110082,용산구청,978,70,161,210,132,136,269,327608,20402,81526,73971,51539,44170,55999,58375,57015,44995,50754,75759,40711,44984,44479,45013,45479,47984,52409,47259,2760104119,119083,1745756715,1014347404,311827276,294400103,383484615,388295608,367749113,551009672,463337732,70939171,145224954,888212668,473981721,990524246,191221359,1071510621,1113782399,3186071,516361497,633336400,434571158,371504250,226333650,LH
20221,A,3110083,서빙고역 1번,727,121,82,149,134,92,149,95672,11105,11696,16295,19048,16058,21468,27547,20848,10769,10532,13409,12567,13584,13699,13682,13758,13855,13418,13676,56138307,2952,47558745,8579562,5743078,6043087,14873818,6591828,14306934,5982249,2597313,7923,678196,38641632,12146275,4060311,603970,19093763,14725972,19808,7446367,8915520,7216409,6323765,3897865,LH
20221,A,3110084,경리단길북측,3620,271,528,624,560,524,1113,929060,79194,149276,229139,180107,108039,183306,261791,194868,103340,103216,143074,122771,129676,127740,129517,128803,128564,141342,143417,3508307802,92028,2158159141,1350148661,350699103,413185021,458819932,421674870,513780215,778057183,572091478,56963636,51806153,482474928,533887151,1627247524,755928410,1611995877,1412822504,18544616,967265538,1174407328,426727792,284505854,153367262,LL
20221,A,3110085,경리단길남측,2745,306,460,513,430,370,666,1314155,110887,233151,325363,250420,157974,236358,339254,270806,160618,160020,220069,163388,182965,184374,184271,184599,184550,196499,196898,3598942719,77756,2613552657,985390062,459116508,572763857,517819055,525700308,538152929,722453835,262936227,18009577,56110181,721236915,727726766,1690064287,385794993,1418004160,1120430620,6203126,516477193,856091272,442075953,332110071,385477167,LL
20221,A,3110087,이태원엔틱가구거리,1686,85,222,211,223,273,672,259423,18419,55407,55942,43870,36209,49577,58006,52309,34884,35804,47542,30879,36616,36195,36717,36653,37012,38951,37277,736655283,64373,449410870,287244413,93768334,96489765,93316641,83133497,82702633,137439957,149804456,0,60638618,256285196,227705946,187953206,4072317,299452307,373349590,2833493,184740841,239430943,115686242,85979972,44130407,HH
20221,A,3110088,오산고등학교,1727,209,265,258,280,308,407,407735,74672,54146,66002,82804,60746,69364,116944,87550,46680,44304,60631,51625,57987,57872,57508,57626,57472,59430,59843,479532171,20805,418440410,61091761,76706839,89189628,78328281,83451789,90763873,54492208,6599553,473915,8643503,148808636,75817266,195303219,50485632,272181407,81490634,131996,13685656,36694218,72138833,106306960,124714374,LL
20221,A,3110089,서빙고동주민센터,2539,264,329,348,385,434,779,530103,72970,63117,85790,98014,82705,127505,153613,118235,62216,59643,73196,63198,75229,75280,74732,75350,75226,76858,77428,386035057,18534,246626890,139408167,49659742,49657803,50995488,48896320,47417537,63647592,75760575,0,9104850,174491996,87614775,113053948,1769488,216337044,116085152,686006,21229700,67848471,102437011,82617059,57603947,LH
20221,A,3110090,한국폴리텍대학서울정수캠퍼스,1963,185,298,331,303,331,515,653577,74571,95734,126315,124772,98480,133706,171730,136142,78344,77144,105679,84540,93803,92440,92320,92343,92844,94919,94909,728526341,45111,465844125,262682216,82253899,92439949,102431973,97720377,90997927,125382258,137299958,9245733,19381442,75706106,101084892,429017423,94090745,362001349,288097358,5512660,142909576,191061748,148361676,115723875,46529176,LL
20221,A,3110091,리움미술관,153,14,18,35,17,16,53,191947,15606,49419,52462,33966,21641,18853,16915,33252,36312,43588,46665,15215,24752,26707,28254,27846,29852,29223,25313,1262563125,55673,741234262,521328863,103107103,151076420,163730822,154732197,168587720,257295509,264033354,0,24104012,395961357,330684551,488004256,23808949,423613394,744686961,3465409,502340672,370805582,118989575,119416697,53282420,LL
20221,A,3110092,NH농협은행 보광동지점,3527,312,586,534,497,633,965,697812,56765,112164,135874,127615,105593,159801,203632,141564,73139,70945,108510,100021,99129,98751,98388,98132,98010,101243,104159,359205578,16649,252646624,106558954,49704002,41993776,51162289,51838320,57948237,56848759,49710195,3300294,8711316,127530472,41036785,142807259,35819452,176638647,120307705,501860,29235929,50332197,54517187,67445958,94913220,HL
20221,A,3110093,우사단길,6035,490,956,1123,925,930,1611,2553981,210721,427689,621775,495380,338124,460292,691613,533436,300024,296554,405836,326516,357075,358374,360483,360923,360390,377033,379701,2241551526,79081,1626916052,614635474,312296975,302152784,311839778,370483892,330142623,344800712,269834762,25170124,61761308,519886750,337082513,1002113191,295537640,995151649,595949019,6423510,296533976,522308027,331079618,276073038,158682489,LL
20221,A,3110094,오산중학교,358,26,63,49,46,71,103,72553,10269,8935,13341,13810,12377,13821,14801,15534,10524,11415,13001,7279,10052,10127,10242,10229,10407,11008,10488,874055050,15218,610297176,263757874,143702462,107227318,113713476,128796097,116857823,151204966,112552908,3945104,5771741,121855795,75114071,528403931,138964408,469863313,281355589,1504472,107936891,182257847,151939505,169608019,137972169,HH
20221,A,3110095,한강진역 3번,2566,196,227,483,452,380,828,480075,41841,94258,127493,92031,56926,67526,110411,93598,64532,70958,86762,53813,66357,67678,70305,70072,72004,68608,65051,2352828777,61731,1354485174,998343603,136504824,240261179,325902114,308491968,343325089,576479318,421864285,5556508,12082104,347176953,468829972,1176702782,342480458,846572595,1248842621,32369828,845772482,690986447,247940023,182197834,96148602,LL
20221,A,3110096,한남힐사이드아파트,972,118,126,205,148,149,226,241705,23727,42774,66510,45132,30173,33387,41585,48658,35782,40987,49754,24938,32388,33548,35537,34969,37042,35244,32976,19922046,1805,18279132,1642914,3709371,4054032,3628439,3968352,2918938,1637519,5395,0,285959,11244115,3962310,4316358,113304,10666155,6644494,24280,3668905,7804516,3339136,1934268,539545,LL
20221,A,3110098,서울독일학교,219,29,35,30,30,39,56,85153,9508,11172,19907,17099,12511,14958,16913,18959,13285,11891,14826,9278,12348,12379,12433,12720,12730,11371,11171,2731707309,26273,1780400381,951306928,201750738,338592639,399166390,401926646,438963968,484493356,466813572,0,651780,448797835,353561989,1557075727,371619978,971989393,1071579886,10678888,595053498,800285602,247378761,244248156,145924378,LL
20221,A,3110099,유엔빌리지길,1823,312,201,329,273,313,395,340566,44683,34486,72555,66134,51793,70913,84647,72908,41419,43971,57152,40469,48158,48248,48589,48730,49070,49621,48149,598715219,5153,368537361,230177858,86121492,65806923,53493614,85852489,77262843,122366092,107811766,0,0,155176673,102179223,309764773,31594550,212916435,283573597,3671701,133816947,178549371,78296570,67603864,34551578,LL
20221,A,3110102,옥수역 6번,813,89,131,121,144,101,227,623105,111793,70072,102675,107528,85430,145607,93198,124740,96383,106977,139007,62801,88495,88680,89884,91663,92793,90318,81272,939251363,55496,681520459,257730904,125688352,127657734,130977976,152025421,145170976,144042232,113688672,2832595,37016518,158252317,130169986,440398249,170581698,506330046,327809469,4388773,110287645,194700580,191060275,212198036,121504200,LL
20221,A,3110103,옥수터널,409,36,69,69,58,65,112,251709,37755,25442,50769,45219,33834,58690,63562,52466,29322,30642,44386,31330,34309,33951,34270,34147,34177,39232,41624,49440113,2919,43420218,6019895,9661702,10465886,8185448,7409986,7697196,5204222,815673,0,0,30771545,6077337,12269557,321674,35131196,13516221,0,1610184,6471576,9793587,10956430,19815640,LL
20221,A,3110104,신금호역 4번,2904,368,407,346,473,507,803,1286675,230531,136031,196811,201278,195445,326579,408703,275292,127290,119306,180390,175694,182462,182290,181846,180847,181054,186605,191570,281495058,10024,201205824,80289234,33384204,35180780,43252534,43385229,46003077,52395178,27894056,0,3052527,88332329,34331688,124909000,30869514,161433152,92423171,40439,12278573,30016014,41688405,78704999,91127891,LH
20221,A,3110105,금동어린이공원,2845,307,395,382,396,486,879,896634,153244,94747,145137,145300,140000,218207,240896,176590,97532,99915,155998,125703,125426,126048,126927,125205,125507,133787,133735,548479716,32161,393928957,154550759,77962707,68927090,84554212,74293793,88191155,104440977,50109782,568764,16105826,153648540,120447847,232222895,25485844,283524911,220650690,2976368,34565625,64199706,130551970,140290041,131591893,HL
20221,A,3110106,금북초등학교,919,118,141,125,119,149,267,157857,24221,14386,29795,29701,22861,36892,42029,31581,18049,18284,27107,20807,22090,21966,22283,22094,22109,23550,23766,959581,31,959581,0,261752,38216,130875,497328,31410,0,0,0,0,415138,47115,497328,0,889955,69626,0,31410,0,881056,47115,0,LH
20221,A,3110107,금호사거리,224,17,21,30,30,41,85,113240,17673,10069,19287,18820,17246,30147,16899,21453,16593,19411,25912,12972,15288,15661,15719,15650,15733,17623,17568,614210026,8849,409663486,204546540,77624215,84336856,90113834,76331002,81257579,153933274,50613266,226075,0,54729959,31537321,438715906,89000765,320370524,219243797,0,80702444,140565805,136039874,113169426,69136772,HH
20221,A,3110109,금호삼성래미안아파트,451,32,73,63,60,75,148,306305,64039,27303,51942,59400,44357,59265,58627,57608,44507,49839,64097,31627,41481,41187,41904,41562,41496,49689,48986,441103898,15571,323984775,117119123,45957144,49907702,66656560,53610490,107852879,68588857,48530266,932521,11600029,99606809,111455455,169214115,48294969,231255393,126072091,2293857,39891413,71272940,97647208,85258454,60963612,HL
20221,A,3110110,상왕십리역 6번,1988,156,429,336,277,316,474,1073961,146007,194885,208324,168580,148421,207742,262877,214883,128350,139885,199391,128576,143248,143001,144622,144544,144578,172625,181342,757510315,24895,478160293,279350022,49175911,88570151,118290106,115912921,106211204,141782986,137567036,0,19241912,185605592,129966687,386917832,35778292,422605842,261023470,4291370,124235483,191526654,117435235,134536338,111604233,LH
20221,A,3110112,행당역 2번,2689,308,519,374,390,453,645,906367,160123,138330,149064,147648,132421,178781,264727,188388,98916,94517,138358,121460,128582,128880,130117,129127,128846,130069,130746,1167243092,51568,737572126,429670966,142763690,121033918,158532330,144475750,170766438,213336524,216334442,6909866,24049985,257968632,181409539,575850215,121054855,633119444,424499307,7206732,129563802,184046079,208448042,291928721,236425375,HH
20221,A,3110113,응봉산,1424,195,186,183,207,276,377,167785,31538,17149,24515,26587,27186,40813,41962,37614,20678,19921,27407,20203,23675,23552,23851,23265,23264,24686,25492,105442228,3478,78896173,26546055,14916249,15891935,14719856,12389426,20978707,18093832,8452223,0,105843,14860727,19462395,54164452,16848811,53489804,28973923,527082,7693274,10789930,22796426,18208870,22448145,LL
20221,A,3110114,왕십리파출소,826,109,133,126,124,147,187,464219,59843,62161,69342,76462,87772,108640,104714,92982,59715,61461,86216,59131,65574,64973,65731,65269,65701,68431,68541,595196250,12450,385326427,209869823,59508109,71313004,74927273,76720979,102857062,107730901,102138922,3009140,1367716,112524374,73481547,313149614,91663859,303131453,190003247,1313799,24741134,72278401,112117937,158938237,123745191,LH
20221,A,3110115,상왕십리역 3번,2063,183,471,355,259,363,432,875295,108815,160306,152524,133463,143201,176986,193210,178427,118015,121391,161054,103196,124541,122331,123517,124188,124613,128396,127710,1834692137,44155,1376152774,458539363,260963885,256963939,294735546,287533610,275955794,252865792,205673571,18523659,21570275,457847313,243704476,938173883,154872531,759915186,381245126,923840,111534360,206054556,239884194,336861859,245901501,HH
20221,A,3110116,청계천박물관,1932,198,284,218,257,404,571,684592,84606,84486,105501,112136,119514,178349,170426,156028,90342,86107,103530,78157,97062,98938,99060,99782,100098,95110,94541,116366259,6085,106532084,9834175,19668348,18687816,28233599,22956020,16986301,9834175,0,0,7007931,58918529,12256669,35356886,2826244,63936554,24369142,0,4095170,8824802,24686373,35702956,14996395,LH
20221,A,3110117,성동구보건소,1595,175,257,239,205,281,438,514371,51717,86745,91928,77231,94842,111905,119643,116517,67809,65306,84519,60578,72963,72951,73727,74021,74304,73640,72765,254127864,10693,206577536,47550328,32608415,55476710,36906365,41871600,39714446,37328494,10221834,1680012,13822807,57674573,11405501,114894297,54650674,141944935,75610768,1048204,31903166,40148829,39683604,75402302,29369598,HL
